sample_id,condition,condition_order,intensity_group,intensity_log_cd_s_m2,time_ms,voltage_uv
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,-15.5,1.78
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,-15.0,-0.8
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,-14.5,1.29
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,-14.0,-3.12
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,-13.5,-4.29
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,-13.0,0.25
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,-12.5,-0.57
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,-12.0,0.25
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,-11.5,2.86
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,-11.0,0.4
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,-10.5,0.23
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,-10.0,-0.34
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,-9.5,0.8
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,-9.0,0.49
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,-8.5,2.13
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,-8.0,0.79
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,-7.5,2.15
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,-7.0,3.48
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,-6.5,1.35
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,-6.0,-0.09
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,-5.5,0.95
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,-5.0,-1.16
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,-4.5,-0.54
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,-4.0,-1.39
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,-3.5,-0.18
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,-3.0,-0.4
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,-2.5,-3.66
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,-2.0,0.82
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,-1.5,-0.59
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,-1.0,0.9
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,-0.5,1.5
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,0.0,-0.33
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,0.5,1.12
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,1.0,1.37
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,1.5,-1.49
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,2.0,-1.94
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,2.5,1.31
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,3.0,-1.16
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,3.5,0.68
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,4.0,-0.56
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,4.5,0.19
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,5.0,-0.26
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,5.5,0.95
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,6.0,1.84
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,6.5,-0.25
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,7.0,-1.57
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,7.5,0.24
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,8.0,-1.25
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,8.5,-0.33
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,9.0,-2.68
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,9.5,-2.58
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,10.0,-1.34
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,10.5,-1.28
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,11.0,-3.12
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,11.5,1.91
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,12.0,-2.14
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,12.5,-2.9
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,13.0,-1.47
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,13.5,-0.08
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,14.0,-2.88
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,14.5,-0.71
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,15.0,0.12
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,15.5,-0.52
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,16.0,1.09
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,16.5,3.24
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,17.0,-1.69
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,17.5,-0.46
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,18.0,2.53
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,18.5,0.58
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,19.0,2.44
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,19.5,-0.53
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,20.0,2.81
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,20.5,0.85
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,21.0,1.37
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,21.5,1.79
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,22.0,1.05
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,22.5,1.31
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,23.0,3.98
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,23.5,3.48
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,24.0,1.4
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,24.5,3.38
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,25.0,3.74
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,25.5,1.82
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,26.0,1.65
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,26.5,2.84
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,27.0,5.38
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,27.5,5.7
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,28.0,4.04
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,28.5,3.92
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,29.0,6.85
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,29.5,4.84
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,30.0,4.05
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,30.5,3.29
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,31.0,4.34
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,31.5,5.58
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,32.0,5.94
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,32.5,3.35
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,33.0,3.51
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,33.5,6.35
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,34.0,3.71
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,34.5,6.93
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,35.0,5.54
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,35.5,6.22
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,36.0,6.07
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,36.5,8.02
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,37.0,5.47
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,37.5,6.92
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,38.0,7.32
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,38.5,7.38
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,39.0,9.24
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,39.5,10.83
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,40.0,6.45
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,40.5,6.99
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,41.0,9.28
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,41.5,4.91
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,42.0,6.24
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,42.5,5.92
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,43.0,9.22
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,43.5,8.1
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,44.0,7.71
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,44.5,7.74
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,45.0,8.43
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,45.5,8.8
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,46.0,8.27
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,46.5,11.54
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,47.0,10.49
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,47.5,10.03
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,48.0,8.48
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,48.5,10.32
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,49.0,9.71
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,49.5,7.53
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,50.0,9.36
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,50.5,8.58
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,51.0,9.55
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,51.5,10.32
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,52.0,8.39
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,52.5,10.15
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,53.0,10.76
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,53.5,11.15
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,54.0,9.54
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,54.5,7.76
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,55.0,8.28
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,55.5,10.91
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,56.0,12.62
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,56.5,11.34
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,57.0,9.3
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,57.5,8.65
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,58.0,9.42
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,58.5,12.07
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,59.0,7.5
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,59.5,7.35
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,60.0,11.22
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,60.5,10.41
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,61.0,10.99
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,61.5,13.28
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,62.0,11.4
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,62.5,12.07
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,63.0,7.3
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,63.5,9.39
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,64.0,10.83
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,64.5,12.71
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,65.0,9.7
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,65.5,8.39
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,66.0,10.73
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,66.5,8.72
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,67.0,12.86
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,67.5,10.57
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,68.0,10.11
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,68.5,12.12
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,69.0,9.96
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,69.5,10.36
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,70.0,11.32
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,70.5,8.67
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,71.0,9.2
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,71.5,11.85
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,72.0,9.07
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,72.5,11.37
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,73.0,12.63
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,73.5,11.64
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,74.0,10.15
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,74.5,10.02
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,75.0,11.76
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,75.5,11.08
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,76.0,10.55
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,76.5,7.86
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,77.0,7.5
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,77.5,11.93
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,78.0,11.86
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,78.5,9.97
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,79.0,10.41
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,79.5,11.95
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,80.0,9.84
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,80.5,12.03
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,81.0,10.19
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,81.5,12.25
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,82.0,9.95
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,82.5,12.08
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,83.0,10.27
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,83.5,12.22
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,84.0,14.13
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,84.5,9.14
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,85.0,12.57
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,85.5,10.5
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,86.0,11.48
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,86.5,14.81
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,87.0,11.75
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,87.5,10.65
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,88.0,10.93
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,88.5,8.09
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,89.0,12.33
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,89.5,11.8
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,90.0,10.08
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,90.5,10.46
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,91.0,10.35
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,91.5,10.15
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,92.0,8.58
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,92.5,10.09
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,93.0,9.55
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,93.5,9.93
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,94.0,10.26
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,94.5,10.26
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,95.0,10.03
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,95.5,10.97
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,96.0,9.49
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,96.5,10.7
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,97.0,9.76
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,97.5,11.01
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,98.0,8.56
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,98.5,8.2
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,99.0,10.11
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,99.5,9.52
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,100.0,8.09
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,100.5,9.83
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,101.0,9.1
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,101.5,9.61
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,102.0,9.24
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,102.5,9.04
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,103.0,10.4
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,103.5,6.88
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,104.0,9.62
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,104.5,8.61
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,105.0,9.78
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,105.5,7.16
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,106.0,8.48
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,106.5,10.01
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,107.0,7.33
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,107.5,8.44
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,108.0,7.68
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,108.5,8.53
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,109.0,10.15
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,109.5,8.01
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,110.0,8.48
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,110.5,7.3
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,111.0,8.02
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,111.5,8.7
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,112.0,8.74
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,112.5,9.15
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,113.0,9.62
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,113.5,10.92
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,114.0,6.01
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,114.5,10.79
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,115.0,4.86
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,115.5,8.82
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,116.0,9.06
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,116.5,5.36
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,117.0,8.77
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,117.5,9.23
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,118.0,8.5
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,118.5,11.05
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,119.0,6.83
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,119.5,9.02
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,120.0,8.97
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,120.5,7.4
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,121.0,8.12
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,121.5,7.75
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,122.0,7.65
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,122.5,6.26
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,123.0,7.04
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,123.5,9.01
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,124.0,6.92
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,124.5,4.18
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,125.0,4.57
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,125.5,9.17
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,126.0,8.11
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,126.5,7.99
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,127.0,6.39
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,127.5,5.37
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,128.0,3.91
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,128.5,5.86
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,129.0,7.98
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,129.5,6.33
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,130.0,6.37
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,130.5,4.47
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,131.0,7.07
MOCK-20_RE,AAV8-RK-GFP-polyA-stuffer,4,4,1.0,131.5,4.49
