condition,condition_order,intensity_group,intensity_log_cd_s_m2,time_ms,voltage_uv
AAV8-RK-PDE6B,3,6,2.8,32.0,15.85
AAV8-RK-PDE6B,3,6,2.8,32.2,11.97
AAV8-RK-PDE6B,3,6,2.8,32.4,9.1
AAV8-RK-PDE6B,3,6,2.8,32.6,7.39
AAV8-RK-PDE6B,3,6,2.8,32.8,6.85
AAV8-RK-PDE6B,3,6,2.8,33.0,7.35
AAV8-RK-PDE6B,3,6,2.8,33.2,8.65
AAV8-RK-PDE6B,3,6,2.8,33.4,10.39
AAV8-RK-PDE6B,3,6,2.8,33.6,12.2
AAV8-RK-PDE6B,3,6,2.8,33.8,13.7
AAV8-RK-PDE6B,3,6,2.8,34.0,14.56
AAV8-RK-PDE6B,3,6,2.8,34.2,14.55
AAV8-RK-PDE6B,3,6,2.8,34.4,13.51
AAV8-RK-PDE6B,3,6,2.8,34.6,11.47
AAV8-RK-PDE6B,3,6,2.8,34.8,8.51
AAV8-RK-PDE6B,3,6,2.8,35.0,4.88
AAV8-RK-PDE6B,3,6,2.8,35.2,0.85
AAV8-RK-PDE6B,3,6,2.8,35.4,-0.8
AAV8-RK-PDE6B,3,6,2.8,35.6,-1.75
AAV8-RK-PDE6B,3,6,2.8,35.8,-2.55
AAV8-RK-PDE6B,3,6,2.8,36.0,-3.15
AAV8-RK-PDE6B,3,6,2.8,36.2,-3.5
AAV8-RK-PDE6B,3,6,2.8,36.4,-3.6
AAV8-RK-PDE6B,3,6,2.8,36.6,-3.45
AAV8-RK-PDE6B,3,6,2.8,36.8,-3.07
AAV8-RK-PDE6B,3,6,2.8,37.0,-2.51
AAV8-RK-PDE6B,3,6,2.8,37.2,-1.83
AAV8-RK-PDE6B,3,6,2.8,37.4,-1.08
AAV8-RK-PDE6B,3,6,2.8,37.6,-0.31
AAV8-RK-PDE6B,3,6,2.8,37.8,1.72
AAV8-RK-PDE6B,3,6,2.8,38.0,4.41
AAV8-RK-PDE6B,3,6,2.8,38.2,6.71
AAV8-RK-PDE6B,3,6,2.8,38.4,8.54
AAV8-RK-PDE6B,3,6,2.8,38.6,9.86
AAV8-RK-PDE6B,3,6,2.8,38.8,10.67
AAV8-RK-PDE6B,3,6,2.8,39.0,10.96
AAV8-RK-PDE6B,3,6,2.8,39.2,10.73
AAV8-RK-PDE6B,3,6,2.8,39.4,10.02
AAV8-RK-PDE6B,3,6,2.8,39.6,8.82
AAV8-RK-PDE6B,3,6,2.8,39.8,7.18
AAV8-RK-PDE6B,3,6,2.8,40.0,5.12
AAV8-RK-PDE6B,3,6,2.8,40.2,2.71
AAV8-RK-PDE6B,3,6,2.8,40.4,0.03
AAV8-RK-PDE6B,3,6,2.8,40.6,-0.7
AAV8-RK-PDE6B,3,6,2.8,40.8,-1.41
AAV8-RK-PDE6B,3,6,2.8,41.0,-2.08
AAV8-RK-PDE6B,3,6,2.8,41.2,-2.67
AAV8-RK-PDE6B,3,6,2.8,41.4,-3.14
AAV8-RK-PDE6B,3,6,2.8,41.6,-3.44
AAV8-RK-PDE6B,3,6,2.8,41.8,-3.55
AAV8-RK-PDE6B,3,6,2.8,42.0,-3.46
AAV8-RK-PDE6B,3,6,2.8,42.2,-3.16
AAV8-RK-PDE6B,3,6,2.8,42.4,-2.67
AAV8-RK-PDE6B,3,6,2.8,42.6,-2.02
AAV8-RK-PDE6B,3,6,2.8,42.8,-1.25
AAV8-RK-PDE6B,3,6,2.8,43.0,-0.42
AAV8-RK-PDE6B,3,6,2.8,43.2,1.67
AAV8-RK-PDE6B,3,6,2.8,43.4,4.87
AAV8-RK-PDE6B,3,6,2.8,43.6,7.73
AAV8-RK-PDE6B,3,6,2.8,43.8,10.13
AAV8-RK-PDE6B,3,6,2.8,44.0,12.01
AAV8-RK-PDE6B,3,6,2.8,44.2,13.37
AAV8-RK-PDE6B,3,6,2.8,44.4,14.26
AAV8-RK-PDE6B,3,6,2.8,44.6,14.78
AAV8-RK-PDE6B,3,6,2.8,44.8,15.03
AAV8-RK-PDE6B,3,6,2.8,45.0,15.12
AAV8-RK-PDE6B,3,6,2.8,45.2,15.12
AAV8-RK-PDE6B,3,6,2.8,45.4,15.08
AAV8-RK-PDE6B,3,6,2.8,45.6,14.99
AAV8-RK-PDE6B,3,6,2.8,45.8,14.78
AAV8-RK-PDE6B,3,6,2.8,46.0,14.34
AAV8-RK-PDE6B,3,6,2.8,46.2,13.56
AAV8-RK-PDE6B,3,6,2.8,46.4,12.3
AAV8-RK-PDE6B,3,6,2.8,46.6,10.48
AAV8-RK-PDE6B,3,6,2.8,46.8,8.04
AAV8-RK-PDE6B,3,6,2.8,47.0,5.01
AAV8-RK-PDE6B,3,6,2.8,47.2,1.53
AAV8-RK-PDE6B,3,6,2.8,47.4,-0.55
AAV8-RK-PDE6B,3,6,2.8,47.6,-1.48
AAV8-RK-PDE6B,3,6,2.8,47.8,-2.32
AAV8-RK-PDE6B,3,6,2.8,48.0,-2.98
AAV8-RK-PDE6B,3,6,2.8,48.2,-3.4
AAV8-RK-PDE6B,3,6,2.8,48.4,-3.49
AAV8-RK-PDE6B,3,6,2.8,48.6,-3.23
AAV8-RK-PDE6B,3,6,2.8,48.8,-2.61
AAV8-RK-PDE6B,3,6,2.8,49.0,-1.66
AAV8-RK-PDE6B,3,6,2.8,49.2,-0.43
AAV8-RK-PDE6B,3,6,2.8,49.4,3.95
AAV8-RK-PDE6B,3,6,2.8,49.6,9.87
AAV8-RK-PDE6B,3,6,2.8,49.8,15.57
AAV8-RK-PDE6B,3,6,2.8,50.0,20.53
AAV8-RK-PDE6B,3,6,2.8,50.2,24.35
AAV8-RK-PDE6B,3,6,2.8,50.4,26.7
AAV8-RK-PDE6B,3,6,2.8,50.6,33.38
AAV8-RK-PDE6B,3,6,2.8,50.8,26.56
AAV8-RK-PDE6B,3,6,2.8,51.0,19.14
AAV8-RK-PDE6B,3,6,2.8,51.2,11.89
AAV8-RK-PDE6B,3,6,2.8,51.4,5.55
AAV8-RK-PDE6B,3,6,2.8,51.6,0.74
AAV8-RK-PDE6B,3,6,2.8,51.8,-0.53
AAV8-RK-PDE6B,3,6,2.8,52.0,-0.71
AAV8-RK-PDE6B,3,6,2.8,52.2,-0.37
AAV8-RK-PDE6B,3,6,2.8,52.4,1.57
AAV8-RK-PDE6B,3,6,2.8,52.6,5.82
AAV8-RK-PDE6B,3,6,2.8,52.8,10.6
AAV8-RK-PDE6B,3,6,2.8,53.0,15.17
AAV8-RK-PDE6B,3,6,2.8,53.2,18.84
AAV8-RK-PDE6B,3,6,2.8,53.4,21.02
AAV8-RK-PDE6B,3,6,2.8,53.6,21.32
AAV8-RK-PDE6B,3,6,2.8,53.8,19.56
AAV8-RK-PDE6B,3,6,2.8,54.0,15.77
AAV8-RK-PDE6B,3,6,2.8,54.2,10.23
AAV8-RK-PDE6B,3,6,2.8,54.4,3.38
AAV8-RK-PDE6B,3,6,2.8,54.6,-1.05
AAV8-RK-PDE6B,3,6,2.8,54.8,-2.99
AAV8-RK-PDE6B,3,6,2.8,55.0,-4.83
AAV8-RK-PDE6B,3,6,2.8,55.2,-6.46
AAV8-RK-PDE6B,3,6,2.8,55.4,-7.8
AAV8-RK-PDE6B,3,6,2.8,55.6,-8.8
AAV8-RK-PDE6B,3,6,2.8,55.8,-9.46
AAV8-RK-PDE6B,3,6,2.8,56.0,-9.83
AAV8-RK-PDE6B,3,6,2.8,56.2,-9.96
AAV8-RK-PDE6B,3,6,2.8,56.4,-9.92
AAV8-RK-PDE6B,3,6,2.8,56.6,-9.78
AAV8-RK-PDE6B,3,6,2.8,56.8,-9.6
AAV8-RK-PDE6B,3,6,2.8,57.0,-9.39
AAV8-RK-PDE6B,3,6,2.8,57.2,-9.17
AAV8-RK-PDE6B,3,6,2.8,57.4,-8.91
AAV8-RK-PDE6B,3,6,2.8,57.6,-8.56
AAV8-RK-PDE6B,3,6,2.8,57.8,-8.06
AAV8-RK-PDE6B,3,6,2.8,58.0,-7.37
AAV8-RK-PDE6B,3,6,2.8,58.2,-6.43
AAV8-RK-PDE6B,3,6,2.8,58.4,-5.24
AAV8-RK-PDE6B,3,6,2.8,58.6,-3.82
AAV8-RK-PDE6B,3,6,2.8,58.8,-2.23
AAV8-RK-PDE6B,3,6,2.8,59.0,-0.56
AAV8-RK-PDE6B,3,6,2.8,59.2,4.3
AAV8-RK-PDE6B,3,6,2.8,59.4,10.11
AAV8-RK-PDE6B,3,6,2.8,59.6,14.62
AAV8-RK-PDE6B,3,6,2.8,59.8,17.34
AAV8-RK-PDE6B,3,6,2.8,60.0,17.93
AAV8-RK-PDE6B,3,6,2.8,60.2,16.18
AAV8-RK-PDE6B,3,6,2.8,60.4,12.12
AAV8-RK-PDE6B,3,6,2.8,60.6,5.97
AAV8-RK-PDE6B,3,6,2.8,60.8,-0.46
AAV8-RK-PDE6B,3,6,2.8,61.0,-2.67
AAV8-RK-PDE6B,3,6,2.8,61.2,-5.0
AAV8-RK-PDE6B,3,6,2.8,61.4,-7.28
AAV8-RK-PDE6B,3,6,2.8,61.6,-9.34
AAV8-RK-PDE6B,3,6,2.8,61.8,-11.07
AAV8-RK-PDE6B,3,6,2.8,62.0,-12.39
AAV8-RK-PDE6B,3,6,2.8,62.2,-13.25
AAV8-RK-PDE6B,3,6,2.8,62.4,-13.69
AAV8-RK-PDE6B,3,6,2.8,62.6,-13.75
AAV8-RK-PDE6B,3,6,2.8,62.8,-13.53
AAV8-RK-PDE6B,3,6,2.8,63.0,-13.14
AAV8-RK-PDE6B,3,6,2.8,63.2,-12.72
AAV8-RK-PDE6B,3,6,2.8,63.4,-12.36
AAV8-RK-PDE6B,3,6,2.8,63.6,-12.16
AAV8-RK-PDE6B,3,6,2.8,63.8,-12.16
AAV8-RK-PDE6B,3,6,2.8,64.0,-12.4
AAV8-RK-PDE6B,3,6,2.8,64.2,-12.85
AAV8-RK-PDE6B,3,6,2.8,64.4,-13.47
AAV8-RK-PDE6B,3,6,2.8,64.6,-14.2
AAV8-RK-PDE6B,3,6,2.8,64.8,-14.96
AAV8-RK-PDE6B,3,6,2.8,65.0,-15.67
AAV8-RK-PDE6B,3,6,2.8,65.2,-16.3
AAV8-RK-PDE6B,3,6,2.8,65.4,-16.79
AAV8-RK-PDE6B,3,6,2.8,65.6,-17.14
AAV8-RK-PDE6B,3,6,2.8,65.8,-17.37
AAV8-RK-PDE6B,3,6,2.8,66.0,-17.51
AAV8-RK-PDE6B,3,6,2.8,66.2,-17.6
AAV8-RK-PDE6B,3,6,2.8,66.4,-17.7
AAV8-RK-PDE6B,3,6,2.8,66.6,-17.84
AAV8-RK-PDE6B,3,6,2.8,66.8,-18.06
AAV8-RK-PDE6B,3,6,2.8,67.0,-18.36
AAV8-RK-PDE6B,3,6,2.8,67.2,-18.72
AAV8-RK-PDE6B,3,6,2.8,67.4,-19.09
AAV8-RK-PDE6B,3,6,2.8,67.6,-19.42
AAV8-RK-PDE6B,3,6,2.8,67.8,-19.63
AAV8-RK-PDE6B,3,6,2.8,68.0,-19.67
AAV8-RK-PDE6B,3,6,2.8,68.2,-19.48
AAV8-RK-PDE6B,3,6,2.8,68.4,-19.03
AAV8-RK-PDE6B,3,6,2.8,68.6,-18.34
AAV8-RK-PDE6B,3,6,2.8,68.8,-17.42
AAV8-RK-PDE6B,3,6,2.8,69.0,-16.35
AAV8-RK-PDE6B,3,6,2.8,69.2,-15.22
AAV8-RK-PDE6B,3,6,2.8,69.4,-14.13
AAV8-RK-PDE6B,3,6,2.8,69.6,-13.18
AAV8-RK-PDE6B,3,6,2.8,69.8,-12.46
AAV8-RK-PDE6B,3,6,2.8,70.0,-12.05
AAV8-RK-PDE6B,3,6,2.8,70.2,-11.98
AAV8-RK-PDE6B,3,6,2.8,70.4,-12.23
AAV8-RK-PDE6B,3,6,2.8,70.6,-12.78
AAV8-RK-PDE6B,3,6,2.8,70.8,-13.53
AAV8-RK-PDE6B,3,6,2.8,71.0,-14.38
AAV8-RK-PDE6B,3,6,2.8,71.2,-15.21
AAV8-RK-PDE6B,3,6,2.8,71.4,-15.89
AAV8-RK-PDE6B,3,6,2.8,71.6,-16.31
AAV8-RK-PDE6B,3,6,2.8,71.8,-16.37
AAV8-RK-PDE6B,3,6,2.8,72.0,-16.04
AAV8-RK-PDE6B,3,6,2.8,72.2,-15.28
AAV8-RK-PDE6B,3,6,2.8,72.4,-14.12
AAV8-RK-PDE6B,3,6,2.8,72.6,-12.62
AAV8-RK-PDE6B,3,6,2.8,72.8,-10.85
AAV8-RK-PDE6B,3,6,2.8,73.0,-8.91
AAV8-RK-PDE6B,3,6,2.8,73.2,-6.89
AAV8-RK-PDE6B,3,6,2.8,73.4,-4.88
AAV8-RK-PDE6B,3,6,2.8,73.6,-2.95
AAV8-RK-PDE6B,3,6,2.8,73.8,-1.14
AAV8-RK-PDE6B,3,6,2.8,74.0,2.09
AAV8-RK-PDE6B,3,6,2.8,74.2,8.19
AAV8-RK-PDE6B,3,6,2.8,74.4,13.78
AAV8-RK-PDE6B,3,6,2.8,74.6,18.94
AAV8-RK-PDE6B,3,6,2.8,74.8,23.76
AAV8-RK-PDE6B,3,6,2.8,75.0,28.27
AAV8-RK-PDE6B,3,6,2.8,75.2,32.45
AAV8-RK-PDE6B,3,6,2.8,75.4,36.19
AAV8-RK-PDE6B,3,6,2.8,75.6,39.29
AAV8-RK-PDE6B,3,6,2.8,75.8,41.51
AAV8-RK-PDE6B,3,6,2.8,76.0,42.59
AAV8-RK-PDE6B,3,6,2.8,76.2,42.28
AAV8-RK-PDE6B,3,6,2.8,76.4,40.38
AAV8-RK-PDE6B,3,6,2.8,76.6,36.83
AAV8-RK-PDE6B,3,6,2.8,76.8,31.69
AAV8-RK-PDE6B,3,6,2.8,77.0,25.18
AAV8-RK-PDE6B,3,6,2.8,77.2,17.64
AAV8-RK-PDE6B,3,6,2.8,77.4,9.58
AAV8-RK-PDE6B,3,6,2.8,77.6,1.55
AAV8-RK-PDE6B,3,6,2.8,77.8,-1.45
AAV8-RK-PDE6B,3,6,2.8,78.0,-2.99
AAV8-RK-PDE6B,3,6,2.8,78.2,-4.12
AAV8-RK-PDE6B,3,6,2.8,78.4,-4.75
AAV8-RK-PDE6B,3,6,2.8,78.6,-4.84
AAV8-RK-PDE6B,3,6,2.8,78.8,-4.43
AAV8-RK-PDE6B,3,6,2.8,79.0,-3.55
AAV8-RK-PDE6B,3,6,2.8,79.2,-2.32
AAV8-RK-PDE6B,3,6,2.8,79.4,-0.88
AAV8-RK-PDE6B,3,6,2.8,79.6,2.62
AAV8-RK-PDE6B,3,6,2.8,79.8,8.52
AAV8-RK-PDE6B,3,6,2.8,80.0,13.7
AAV8-RK-PDE6B,3,6,2.8,80.2,17.8
AAV8-RK-PDE6B,3,6,2.8,80.4,20.65
AAV8-RK-PDE6B,3,6,2.8,80.6,22.25
AAV8-RK-PDE6B,3,6,2.8,80.8,22.77
AAV8-RK-PDE6B,3,6,2.8,81.0,22.53
AAV8-RK-PDE6B,3,6,2.8,81.2,21.94
AAV8-RK-PDE6B,3,6,2.8,81.4,21.45
AAV8-RK-PDE6B,3,6,2.8,81.6,21.47
AAV8-RK-PDE6B,3,6,2.8,81.8,22.33
AAV8-RK-PDE6B,3,6,2.8,82.0,24.25
AAV8-RK-PDE6B,3,6,2.8,82.2,27.25
AAV8-RK-PDE6B,3,6,2.8,82.4,31.23
AAV8-RK-PDE6B,3,6,2.8,82.6,35.93
AAV8-RK-PDE6B,3,6,2.8,82.8,40.98
AAV8-RK-PDE6B,3,6,2.8,83.0,45.94
AAV8-RK-PDE6B,3,6,2.8,83.2,50.37
AAV8-RK-PDE6B,3,6,2.8,83.4,53.89
AAV8-RK-PDE6B,3,6,2.8,83.6,56.2
AAV8-RK-PDE6B,3,6,2.8,83.8,57.16
AAV8-RK-PDE6B,3,6,2.8,84.0,56.75
AAV8-RK-PDE6B,3,6,2.8,84.2,55.11
AAV8-RK-PDE6B,3,6,2.8,84.4,52.49
AAV8-RK-PDE6B,3,6,2.8,84.6,49.23
AAV8-RK-PDE6B,3,6,2.8,84.8,45.7
AAV8-RK-PDE6B,3,6,2.8,85.0,42.25
AAV8-RK-PDE6B,3,6,2.8,85.2,39.18
AAV8-RK-PDE6B,3,6,2.8,85.4,36.67
AAV8-RK-PDE6B,3,6,2.8,85.6,34.82
AAV8-RK-PDE6B,3,6,2.8,85.8,33.57
AAV8-RK-PDE6B,3,6,2.8,86.0,32.79
AAV8-RK-PDE6B,3,6,2.8,86.2,32.26
AAV8-RK-PDE6B,3,6,2.8,86.4,31.75
AAV8-RK-PDE6B,3,6,2.8,86.6,31.03
AAV8-RK-PDE6B,3,6,2.8,86.8,29.94
AAV8-RK-PDE6B,3,6,2.8,87.0,28.41
AAV8-RK-PDE6B,3,6,2.8,87.2,26.49
AAV8-RK-PDE6B,3,6,2.8,87.4,24.34
AAV8-RK-PDE6B,3,6,2.8,87.6,22.22
AAV8-RK-PDE6B,3,6,2.8,87.8,20.43
AAV8-RK-PDE6B,3,6,2.8,88.0,19.33
AAV8-RK-PDE6B,3,6,2.8,88.2,19.22
AAV8-RK-PDE6B,3,6,2.8,88.4,20.33
AAV8-RK-PDE6B,3,6,2.8,88.6,22.76
AAV8-RK-PDE6B,3,6,2.8,88.8,26.47
AAV8-RK-PDE6B,3,6,2.8,89.0,31.27
AAV8-RK-PDE6B,3,6,2.8,89.2,36.8
AAV8-RK-PDE6B,3,6,2.8,89.4,42.63
AAV8-RK-PDE6B,3,6,2.8,89.6,48.23
AAV8-RK-PDE6B,3,6,2.8,89.8,53.09
AAV8-RK-PDE6B,3,6,2.8,90.0,56.75
AAV8-RK-PDE6B,3,6,2.8,90.2,58.86
AAV8-RK-PDE6B,3,6,2.8,90.4,59.21
AAV8-RK-PDE6B,3,6,2.8,90.6,22.28
AAV8-RK-PDE6B,3,6,2.8,90.8,24.15
AAV8-RK-PDE6B,3,6,2.8,91.0,25.61
AAV8-RK-PDE6B,3,6,2.8,91.2,26.63
AAV8-RK-PDE6B,3,6,2.8,91.4,27.23
AAV8-RK-PDE6B,3,6,2.8,91.6,27.52
AAV8-RK-PDE6B,3,6,2.8,91.8,27.65
AAV8-RK-PDE6B,3,6,2.8,92.0,27.83
AAV8-RK-PDE6B,3,6,2.8,92.2,28.27
AAV8-RK-PDE6B,3,6,2.8,92.4,29.16
AAV8-RK-PDE6B,3,6,2.8,92.6,30.68
AAV8-RK-PDE6B,3,6,2.8,92.8,32.94
AAV8-RK-PDE6B,3,6,2.8,93.0,36.01
AAV8-RK-PDE6B,3,6,2.8,93.2,39.88
AAV8-RK-PDE6B,3,6,2.8,93.4,44.49
AAV8-RK-PDE6B,3,6,2.8,93.6,49.75
AAV8-RK-PDE6B,3,6,2.8,93.8,55.51
AAV8-RK-PDE6B,3,6,2.8,94.0,61.6
AAV8-RK-PDE6B,3,6,2.8,94.2,67.86
AAV8-RK-PDE6B,3,6,2.8,94.4,74.13
AAV8-RK-PDE6B,3,6,2.8,94.6,80.25
AAV8-RK-PDE6B,3,6,2.8,94.8,86.07
AAV8-RK-PDE6B,3,6,2.8,95.0,91.48
AAV8-RK-PDE6B,3,6,2.8,95.2,96.36
AAV8-RK-PDE6B,3,6,2.8,95.4,100.6
AAV8-RK-PDE6B,3,6,2.8,95.6,104.11
AAV8-RK-PDE6B,3,6,2.8,95.8,106.78
AAV8-RK-PDE6B,3,6,2.8,96.0,108.53
AAV8-RK-PDE6B,3,6,2.8,96.2,109.27
AAV8-RK-PDE6B,3,6,2.8,96.4,108.93
AAV8-RK-PDE6B,3,6,2.8,96.6,107.49
AAV8-RK-PDE6B,3,6,2.8,96.8,104.93
AAV8-RK-PDE6B,3,6,2.8,97.0,101.33
AAV8-RK-PDE6B,3,6,2.8,97.2,96.78
AAV8-RK-PDE6B,3,6,2.8,97.4,91.47
AAV8-RK-PDE6B,3,6,2.8,97.6,85.62
AAV8-RK-PDE6B,3,6,2.8,97.8,79.5
AAV8-RK-PDE6B,3,6,2.8,98.0,73.43
AAV8-RK-PDE6B,3,6,2.8,98.2,67.69
AAV8-RK-PDE6B,3,6,2.8,98.4,62.59
AAV8-RK-PDE6B,3,6,2.8,98.6,58.35
AAV8-RK-PDE6B,3,6,2.8,98.8,55.17
AAV8-RK-PDE6B,3,6,2.8,99.0,53.11
AAV8-RK-PDE6B,3,6,2.8,99.2,52.19
AAV8-RK-PDE6B,3,6,2.8,99.4,52.29
AAV8-RK-PDE6B,3,6,2.8,99.6,53.23
AAV8-RK-PDE6B,3,6,2.8,99.8,54.76
AAV8-RK-PDE6B,3,6,2.8,100.0,56.59
AAV8-RK-PDE6B,3,6,2.8,100.2,58.41
AAV8-RK-PDE6B,3,6,2.8,100.4,59.95
AAV8-RK-PDE6B,3,6,2.8,100.6,60.97
AAV8-RK-PDE6B,3,6,2.8,100.8,61.31
AAV8-RK-PDE6B,3,6,2.8,101.0,60.9
AAV8-RK-PDE6B,3,6,2.8,101.2,59.77
AAV8-RK-PDE6B,3,6,2.8,101.4,58.01
AAV8-RK-PDE6B,3,6,2.8,101.6,55.81
AAV8-RK-PDE6B,3,6,2.8,101.8,53.41
AAV8-RK-PDE6B,3,6,2.8,102.0,51.05
AAV8-RK-PDE6B,3,6,2.8,102.2,48.97
AAV8-RK-PDE6B,3,6,2.8,102.4,47.39
AAV8-RK-PDE6B,3,6,2.8,102.6,46.47
AAV8-RK-PDE6B,3,6,2.8,102.8,46.29
AAV8-RK-PDE6B,3,6,2.8,103.0,46.85
AAV8-RK-PDE6B,3,6,2.8,103.2,48.1
AAV8-RK-PDE6B,3,6,2.8,103.4,49.91
AAV8-RK-PDE6B,3,6,2.8,103.6,52.12
AAV8-RK-PDE6B,3,6,2.8,103.8,54.54
AAV8-RK-PDE6B,3,6,2.8,104.0,56.99
AAV8-RK-PDE6B,3,6,2.8,104.2,59.33
AAV8-RK-PDE6B,3,6,2.8,104.4,61.43
AAV8-RK-PDE6B,3,6,2.8,104.6,63.24
AAV8-RK-PDE6B,3,6,2.8,104.8,64.74
AAV8-RK-PDE6B,3,6,2.8,105.0,65.95
AAV8-RK-PDE6B,3,6,2.8,105.2,66.95
AAV8-RK-PDE6B,3,6,2.8,105.4,67.79
AAV8-RK-PDE6B,3,6,2.8,105.6,68.54
AAV8-RK-PDE6B,3,6,2.8,105.8,69.24
AAV8-RK-PDE6B,3,6,2.8,106.0,69.88
AAV8-RK-PDE6B,3,6,2.8,106.2,70.43
AAV8-RK-PDE6B,3,6,2.8,106.4,70.79
AAV8-RK-PDE6B,3,6,2.8,106.6,70.83
AAV8-RK-PDE6B,3,6,2.8,106.8,70.38
AAV8-RK-PDE6B,3,6,2.8,107.0,69.29
AAV8-RK-PDE6B,3,6,2.8,107.2,67.42
AAV8-RK-PDE6B,3,6,2.8,107.4,64.66
AAV8-RK-PDE6B,3,6,2.8,107.6,60.98
AAV8-RK-PDE6B,3,6,2.8,107.8,56.41
AAV8-RK-PDE6B,3,6,2.8,108.0,51.06
AAV8-RK-PDE6B,3,6,2.8,108.2,45.12
AAV8-RK-PDE6B,3,6,2.8,108.4,38.84
AAV8-RK-PDE6B,3,6,2.8,108.6,32.52
AAV8-RK-PDE6B,3,6,2.8,108.8,26.46
AAV8-RK-PDE6B,3,6,2.8,109.0,20.99
AAV8-RK-PDE6B,3,6,2.8,109.2,16.37
AAV8-RK-PDE6B,3,6,2.8,109.4,12.8
AAV8-RK-PDE6B,3,6,2.8,109.6,10.42
AAV8-RK-PDE6B,3,6,2.8,109.8,9.28
AAV8-RK-PDE6B,3,6,2.8,110.0,9.32
AAV8-RK-PDE6B,3,6,2.8,110.2,10.42
AAV8-RK-PDE6B,3,6,2.8,110.4,12.37
AAV8-RK-PDE6B,3,6,2.8,110.6,14.94
AAV8-RK-PDE6B,3,6,2.8,110.8,17.88
AAV8-RK-PDE6B,3,6,2.8,111.0,20.92
AAV8-RK-PDE6B,3,6,2.8,111.2,23.85
AAV8-RK-PDE6B,3,6,2.8,111.4,26.5
AAV8-RK-PDE6B,3,6,2.8,111.6,28.78
AAV8-RK-PDE6B,3,6,2.8,111.8,30.65
AAV8-RK-PDE6B,3,6,2.8,112.0,32.17
AAV8-RK-PDE6B,3,6,2.8,112.2,33.43
AAV8-RK-PDE6B,3,6,2.8,112.4,34.6
AAV8-RK-PDE6B,3,6,2.8,112.6,35.84
AAV8-RK-PDE6B,3,6,2.8,112.8,37.35
AAV8-RK-PDE6B,3,6,2.8,113.0,39.31
AAV8-RK-PDE6B,3,6,2.8,113.2,41.86
AAV8-RK-PDE6B,3,6,2.8,113.4,45.11
AAV8-RK-PDE6B,3,6,2.8,113.6,49.09
AAV8-RK-PDE6B,3,6,2.8,113.8,53.79
AAV8-RK-PDE6B,3,6,2.8,114.0,59.14
AAV8-RK-PDE6B,3,6,2.8,114.2,65.0
AAV8-RK-PDE6B,3,6,2.8,114.4,71.19
AAV8-RK-PDE6B,3,6,2.8,114.6,77.51
AAV8-RK-PDE6B,3,6,2.8,114.8,83.72
AAV8-RK-PDE6B,3,6,2.8,115.0,89.57
AAV8-RK-PDE6B,3,6,2.8,115.2,94.83
AAV8-RK-PDE6B,3,6,2.8,115.4,99.28
AAV8-RK-PDE6B,3,6,2.8,115.6,102.73
AAV8-RK-PDE6B,3,6,2.8,115.8,105.01
AAV8-RK-PDE6B,3,6,2.8,116.0,106.01
AAV8-RK-PDE6B,3,6,2.8,116.2,105.66
AAV8-RK-PDE6B,3,6,2.8,116.4,103.97
AAV8-RK-PDE6B,3,6,2.8,116.6,100.95
AAV8-RK-PDE6B,3,6,2.8,116.8,96.73
AAV8-RK-PDE6B,3,6,2.8,117.0,91.43
AAV8-RK-PDE6B,3,6,2.8,117.2,85.26
AAV8-RK-PDE6B,3,6,2.8,117.4,78.45
AAV8-RK-PDE6B,3,6,2.8,117.6,71.25
AAV8-RK-PDE6B,3,6,2.8,117.8,63.92
AAV8-RK-PDE6B,3,6,2.8,118.0,56.75
AAV8-RK-PDE6B,3,6,2.8,118.2,49.99
AAV8-RK-PDE6B,3,6,2.8,118.4,43.84
AAV8-RK-PDE6B,3,6,2.8,118.6,38.49
AAV8-RK-PDE6B,3,6,2.8,118.8,34.06
AAV8-RK-PDE6B,3,6,2.8,119.0,30.59
AAV8-RK-PDE6B,3,6,2.8,119.2,28.08
AAV8-RK-PDE6B,3,6,2.8,119.4,26.47
AAV8-RK-PDE6B,3,6,2.8,119.6,25.62
AAV8-RK-PDE6B,3,6,2.8,119.8,25.38
AAV8-RK-PDE6B,3,6,2.8,120.0,25.57
AAV8-RK-PDE6B,3,6,2.8,120.2,26.02
AAV8-RK-PDE6B,3,6,2.8,120.4,26.54
AAV8-RK-PDE6B,3,6,2.8,120.6,27.02
AAV8-RK-PDE6B,3,6,2.8,120.8,27.36
AAV8-RK-PDE6B,3,6,2.8,121.0,27.54
AAV8-RK-PDE6B,3,6,2.8,121.2,27.57
AAV8-RK-PDE6B,3,6,2.8,121.4,27.52
AAV8-RK-PDE6B,3,6,2.8,121.6,27.5
AAV8-RK-PDE6B,3,6,2.8,121.8,27.66
AAV8-RK-PDE6B,3,6,2.8,122.0,28.12
AAV8-RK-PDE6B,3,6,2.8,122.2,29.02
AAV8-RK-PDE6B,3,6,2.8,122.4,30.45
AAV8-RK-PDE6B,3,6,2.8,122.6,32.48
AAV8-RK-PDE6B,3,6,2.8,122.8,35.1
AAV8-RK-PDE6B,3,6,2.8,123.0,38.27
AAV8-RK-PDE6B,3,6,2.8,123.2,41.89
AAV8-RK-PDE6B,3,6,2.8,123.4,45.81
AAV8-RK-PDE6B,3,6,2.8,123.6,49.86
AAV8-RK-PDE6B,3,6,2.8,123.8,53.86
